leader: 10.0.0.5:6001 (probe applied 1 command)
  batch=1 total=1913.1us LHandler=75.8 LPersist=582.6 AENet=202.8 FHandler=6.0 ReplNet=315.4 StorageIO=368.6 QuorumWait=347.5 Mutex=1.3 CommitWait=1110.4
  batch=1 total=2316.3us LHandler=104.1 LPersist=481.4 AENet=270.0 FHandler=9.2 ReplNet=423.0 StorageIO=545.1 QuorumWait=470.2 Mutex=1.4 CommitWait=1578.0
  batch=1 total=1709.8us LHandler=74.7 LPersist=491.9 AENet=153.4 FHandler=6.0 ReplNet=381.5 StorageIO=371.6 QuorumWait=200.3 Mutex=1.3 CommitWait=978.9
  batch=1 total=2002.8us LHandler=79.3 LPersist=537.4 AENet=263.4 FHandler=6.1 ReplNet=304.2 StorageIO=373.4 QuorumWait=408.8 Mutex=1.5 CommitWait=1242.1
  batch=1 total=1786.3us LHandler=71.4 LPersist=559.4 AENet=213.7 FHandler=9.2 ReplNet=326.9 StorageIO=362.2 QuorumWait=203.4 Mutex=1.2 CommitWait=1006.0
  batch=1 total=1836.6us LHandler=74.0 LPersist=573.0 AENet=270.3 FHandler=33.3 ReplNet=278.4 StorageIO=327.8 QuorumWait=265.7 Mutex=1.4 CommitWait=1067.0
  batch=1 total=2174.5us LHandler=73.7 LPersist=582.2 AENet=130.0 FHandler=28.1 ReplNet=369.2 StorageIO=467.7 QuorumWait=509.1 Mutex=1.6 CommitWait=1371.1
  batch=1 total=1860.5us LHandler=74.2 LPersist=567.4 AENet=179.6 FHandler=4.8 ReplNet=363.6 StorageIO=389.5 QuorumWait=244.3 Mutex=1.2 CommitWait=1018.4
  batch=1 total=1803.6us LHandler=70.9 LPersist=582.6 AENet=183.5 FHandler=6.0 ReplNet=289.2 StorageIO=318.8 QuorumWait=313.8 Mutex=1.1 CommitWait=994.9
  batch=1 total=1972.9us LHandler=72.8 LPersist=476.8 AENet=264.5 FHandler=6.0 ReplNet=335.8 StorageIO=384.2 QuorumWait=419.6 Mutex=1.5 CommitWait=1302.0
  batch=1 total=1661.3us LHandler=74.3 LPersist=585.1 AENet=138.6 FHandler=6.0 ReplNet=351.9 StorageIO=304.5 QuorumWait=189.3 Mutex=3.5 CommitWait=861.0
  batch=1 total=1769.1us LHandler=95.9 LPersist=483.2 AENet=245.5 FHandler=5.9 ReplNet=326.2 StorageIO=338.1 QuorumWait=261.4 Mutex=1.5 CommitWait=1044.6
  batch=1 total=1899.3us LHandler=74.4 LPersist=585.7 AENet=257.6 FHandler=6.0 ReplNet=325.4 StorageIO=355.0 QuorumWait=258.3 Mutex=1.3 CommitWait=1055.5
  batch=1 total=1754.7us LHandler=72.0 LPersist=532.2 AENet=195.7 FHandler=5.9 ReplNet=335.8 StorageIO=303.0 QuorumWait=274.4 Mutex=1.4 CommitWait=997.2
  batch=1 total=1716.9us LHandler=69.7 LPersist=468.8 AENet=234.2 FHandler=5.9 ReplNet=318.4 StorageIO=306.3 QuorumWait=302.0 Mutex=1.5 CommitWait=1055.7
  batch=1 total=1928.7us LHandler=77.4 LPersist=611.7 AENet=204.9 FHandler=6.0 ReplNet=306.8 StorageIO=324.8 QuorumWait=382.4 Mutex=1.2 CommitWait=1092.4
  batch=1 total=2031.3us LHandler=91.4 LPersist=479.3 AENet=263.0 FHandler=5.9 ReplNet=327.1 StorageIO=344.9 QuorumWait=506.1 Mutex=32.0 CommitWait=1312.3
  batch=1 total=1895.8us LHandler=75.7 LPersist=588.9 AENet=193.2 FHandler=6.0 ReplNet=364.6 StorageIO=372.2 QuorumWait=260.2 Mutex=1.5 CommitWait=1062.9
  batch=1 total=1673.8us LHandler=70.0 LPersist=452.7 AENet=255.7 FHandler=5.9 ReplNet=337.4 StorageIO=343.1 QuorumWait=173.6 Mutex=1.5 CommitWait=1001.9
  batch=1 total=1821.1us LHandler=71.9 LPersist=561.1 AENet=193.9 FHandler=4.9 ReplNet=386.4 StorageIO=344.2 QuorumWait=247.0 Mutex=1.3 CommitWait=1047.5
  batch=1 total=2197.3us LHandler=76.2 LPersist=586.0 AENet=252.0 FHandler=6.3 ReplNet=416.2 StorageIO=358.6 QuorumWait=488.8 Mutex=1.5 CommitWait=1379.3
  batch=1 total=1869.1us LHandler=73.7 LPersist=578.0 AENet=197.1 FHandler=5.9 ReplNet=368.9 StorageIO=332.2 QuorumWait=280.1 Mutex=1.3 CommitWait=1047.3
  batch=1 total=1661.6us LHandler=69.4 LPersist=445.3 AENet=236.3 FHandler=5.9 ReplNet=339.7 StorageIO=318.7 QuorumWait=209.3 Mutex=1.2 CommitWait=995.3
  batch=1 total=1689.5us LHandler=73.3 LPersist=437.5 AENet=227.0 FHandler=4.8 ReplNet=320.1 StorageIO=341.4 QuorumWait=272.3 Mutex=1.2 CommitWait=1055.8
  batch=1 total=1895.7us LHandler=72.8 LPersist=594.9 AENet=268.3 FHandler=6.0 ReplNet=336.9 StorageIO=322.8 QuorumWait=250.8 Mutex=1.7 CommitWait=1048.0
  batch=1 total=1794.9us LHandler=73.0 LPersist=542.7 AENet=238.1 FHandler=6.0 ReplNet=334.6 StorageIO=366.9 QuorumWait=222.0 Mutex=1.4 CommitWait=1047.3
  batch=1 total=1824.9us LHandler=70.9 LPersist=570.1 AENet=240.3 FHandler=5.8 ReplNet=319.6 StorageIO=357.8 QuorumWait=228.3 Mutex=1.5 CommitWait=1022.1
  batch=1 total=1701.2us LHandler=72.6 LPersist=473.7 AENet=151.1 FHandler=6.0 ReplNet=402.3 StorageIO=382.6 QuorumWait=203.1 Mutex=1.3 CommitWait=1024.2
  batch=1 total=1961.5us LHandler=70.9 LPersist=500.7 AENet=243.9 FHandler=6.0 ReplNet=333.5 StorageIO=355.0 QuorumWait=413.5 Mutex=1.5 CommitWait=1235.6
  batch=1 total=1732.7us LHandler=72.0 LPersist=481.7 AENet=149.4 FHandler=3.7 ReplNet=351.4 StorageIO=408.6 QuorumWait=253.9 Mutex=1.1 CommitWait=1047.4
  batch=1 total=1736.8us LHandler=72.1 LPersist=488.6 AENet=242.7 FHandler=6.0 ReplNet=287.3 StorageIO=393.2 QuorumWait=234.2 Mutex=1.8 CommitWait=1019.3
  batch=1 total=1674.6us LHandler=76.2 LPersist=593.3 AENet=191.3 FHandler=5.9 ReplNet=212.7 StorageIO=349.1 QuorumWait=234.0 Mutex=1.5 CommitWait=846.2
  batch=1 total=1900.3us LHandler=71.3 LPersist=586.3 AENet=200.3 FHandler=5.9 ReplNet=376.9 StorageIO=373.1 QuorumWait=275.6 Mutex=1.2 CommitWait=1093.1
  batch=1 total=1696.0us LHandler=72.7 LPersist=498.2 AENet=250.6 FHandler=6.0 ReplNet=288.6 StorageIO=303.9 QuorumWait=238.7 Mutex=1.4 CommitWait=971.4
  batch=1 total=1700.4us LHandler=70.2 LPersist=448.6 AENet=290.4 FHandler=6.0 ReplNet=350.3 StorageIO=300.8 QuorumWait=223.1 Mutex=1.1 CommitWait=1017.0
  batch=1 total=1932.6us LHandler=75.9 LPersist=591.5 AENet=206.0 FHandler=5.9 ReplNet=355.9 StorageIO=301.0 QuorumWait=383.6 Mutex=1.3 CommitWait=1119.5
  batch=1 total=1929.9us LHandler=74.5 LPersist=601.6 AENet=206.5 FHandler=5.9 ReplNet=350.0 StorageIO=355.6 QuorumWait=323.1 Mutex=1.7 CommitWait=1089.8
  batch=1 total=1710.5us LHandler=76.5 LPersist=485.8 AENet=190.5 FHandler=33.0 ReplNet=378.4 StorageIO=315.2 QuorumWait=195.0 Mutex=1.2 CommitWait=979.1
  batch=1 total=1797.8us LHandler=70.7 LPersist=582.0 AENet=267.9 FHandler=6.1 ReplNet=313.7 StorageIO=286.1 QuorumWait=259.1 Mutex=1.2 CommitWait=1019.5
  batch=1 total=1823.9us LHandler=75.9 LPersist=575.8 AENet=163.1 FHandler=4.9 ReplNet=372.1 StorageIO=320.1 QuorumWait=277.8 Mutex=1.5 CommitWait=1010.0
  batch=1 total=1841.3us LHandler=71.4 LPersist=581.4 AENet=193.2 FHandler=5.9 ReplNet=319.5 StorageIO=336.8 QuorumWait=321.9 Mutex=1.3 CommitWait=1059.0
  batch=1 total=1908.6us LHandler=74.2 LPersist=566.0 AENet=198.8 FHandler=6.1 ReplNet=314.3 StorageIO=326.1 QuorumWait=408.4 Mutex=1.3 CommitWait=1106.2
  batch=1 total=1945.7us LHandler=74.2 LPersist=589.5 AENet=204.4 FHandler=5.9 ReplNet=328.0 StorageIO=325.2 QuorumWait=406.9 Mutex=1.3 CommitWait=1133.6
  batch=1 total=1823.5us LHandler=76.8 LPersist=569.0 AENet=276.9 FHandler=6.0 ReplNet=296.7 StorageIO=330.5 QuorumWait=232.2 Mutex=1.3 CommitWait=998.0
  batch=1 total=1774.0us LHandler=71.7 LPersist=552.6 AENet=194.4 FHandler=17.4 ReplNet=399.9 StorageIO=355.6 QuorumWait=146.2 Mutex=1.4 CommitWait=988.0
  batch=1 total=1771.2us LHandler=72.4 LPersist=547.3 AENet=236.8 FHandler=6.0 ReplNet=320.7 StorageIO=327.4 QuorumWait=249.1 Mutex=1.2 CommitWait=1015.3
  batch=1 total=1925.6us LHandler=74.5 LPersist=575.9 AENet=197.3 FHandler=5.9 ReplNet=364.9 StorageIO=316.1 QuorumWait=377.5 Mutex=1.5 CommitWait=1119.7
  batch=1 total=2185.3us LHandler=75.3 LPersist=574.4 AENet=270.9 FHandler=6.3 ReplNet=351.3 StorageIO=363.2 QuorumWait=530.8 Mutex=1.4 CommitWait=1377.9
  batch=1 total=1819.0us LHandler=80.5 LPersist=581.6 AENet=149.4 FHandler=6.0 ReplNet=375.2 StorageIO=345.9 QuorumWait=245.1 Mutex=1.4 CommitWait=974.8
  batch=1 total=2028.1us LHandler=72.6 LPersist=526.9 AENet=247.9 FHandler=27.7 ReplNet=400.7 StorageIO=323.3 QuorumWait=391.9 Mutex=1.3 CommitWait=1276.0
  batch=1 total=1820.7us LHandler=73.0 LPersist=552.5 AENet=221.5 FHandler=6.0 ReplNet=331.1 StorageIO=369.0 QuorumWait=255.4 Mutex=1.1 CommitWait=1073.4
  batch=1 total=1740.6us LHandler=74.2 LPersist=470.1 AENet=238.1 FHandler=6.0 ReplNet=333.2 StorageIO=377.2 QuorumWait=226.6 Mutex=1.5 CommitWait=1052.2
  batch=1 total=1944.5us LHandler=80.3 LPersist=613.0 AENet=214.6 FHandler=6.0 ReplNet=370.3 StorageIO=367.2 QuorumWait=280.5 Mutex=1.3 CommitWait=1105.6
  batch=1 total=1733.0us LHandler=74.7 LPersist=478.9 AENet=237.1 FHandler=6.0 ReplNet=241.0 StorageIO=315.7 QuorumWait=364.8 Mutex=1.6 CommitWait=1032.9
  batch=1 total=1830.3us LHandler=73.2 LPersist=571.2 AENet=170.2 FHandler=5.9 ReplNet=383.1 StorageIO=333.3 QuorumWait=253.2 Mutex=1.5 CommitWait=1001.1
  batch=1 total=1464.1us LHandler=72.6 LPersist=470.9 AENet=64.8 FHandler=3.7 ReplNet=298.8 StorageIO=318.2 QuorumWait=223.8 Mutex=1.4 CommitWait=789.3
  batch=1 total=2082.8us LHandler=94.7 LPersist=525.1 AENet=231.9 FHandler=6.0 ReplNet=383.9 StorageIO=341.2 QuorumWait=486.9 Mutex=4.1 CommitWait=1321.4
  batch=1 total=1688.1us LHandler=73.6 LPersist=488.4 AENet=199.6 FHandler=6.0 ReplNet=366.7 StorageIO=331.3 QuorumWait=212.0 Mutex=1.3 CommitWait=985.9
  batch=1 total=1660.6us LHandler=83.3 LPersist=475.0 AENet=214.2 FHandler=6.0 ReplNet=338.5 StorageIO=325.0 QuorumWait=207.7 Mutex=1.2 CommitWait=970.8
  batch=1 total=2023.6us LHandler=72.5 LPersist=533.5 AENet=263.0 FHandler=5.9 ReplNet=333.2 StorageIO=348.1 QuorumWait=429.5 Mutex=5.8 CommitWait=1254.2
  batch=1 total=1815.3us LHandler=72.3 LPersist=566.4 AENet=128.1 FHandler=3.3 ReplNet=353.5 StorageIO=346.1 QuorumWait=334.7 Mutex=1.2 CommitWait=1055.2
  batch=1 total=1780.5us LHandler=74.8 LPersist=521.2 AENet=234.0 FHandler=6.0 ReplNet=276.1 StorageIO=292.4 QuorumWait=362.2 Mutex=1.7 CommitWait=1038.9
  batch=1 total=1709.3us LHandler=72.0 LPersist=499.3 AENet=216.5 FHandler=6.0 ReplNet=302.7 StorageIO=318.3 QuorumWait=279.7 Mutex=1.3 CommitWait=994.5
  batch=1 total=1739.1us LHandler=73.8 LPersist=494.4 AENet=151.6 FHandler=5.9 ReplNet=392.3 StorageIO=362.2 QuorumWait=246.5 Mutex=1.3 CommitWait=1029.1
  batch=1 total=1779.7us LHandler=72.3 LPersist=543.0 AENet=257.8 FHandler=6.0 ReplNet=330.2 StorageIO=356.8 QuorumWait=177.1 Mutex=1.3 CommitWait=1011.8
  batch=1 total=1782.7us LHandler=71.5 LPersist=575.0 AENet=178.8 FHandler=6.0 ReplNet=324.3 StorageIO=303.6 QuorumWait=311.9 Mutex=1.4 CommitWait=1014.5
  batch=1 total=1830.7us LHandler=71.7 LPersist=582.6 AENet=249.0 FHandler=6.0 ReplNet=335.2 StorageIO=318.1 QuorumWait=256.2 Mutex=1.6 CommitWait=1034.1
  batch=1 total=1889.0us LHandler=73.7 LPersist=579.0 AENet=191.1 FHandler=6.0 ReplNet=357.7 StorageIO=361.0 QuorumWait=307.4 Mutex=1.5 CommitWait=1078.2
  batch=1 total=2029.6us LHandler=75.3 LPersist=504.1 AENet=265.0 FHandler=5.9 ReplNet=393.5 StorageIO=343.3 QuorumWait=428.9 Mutex=1.3 CommitWait=1301.5
  batch=1 total=1890.9us LHandler=75.4 LPersist=613.5 AENet=203.5 FHandler=32.9 ReplNet=298.1 StorageIO=327.9 QuorumWait=303.4 Mutex=1.5 CommitWait=1029.6
  batch=1 total=1846.9us LHandler=70.5 LPersist=591.9 AENet=152.3 FHandler=6.0 ReplNet=327.1 StorageIO=304.6 QuorumWait=382.5 Mutex=1.2 CommitWait=1058.1
  batch=1 total=1866.6us LHandler=76.0 LPersist=572.0 AENet=193.0 FHandler=6.0 ReplNet=283.7 StorageIO=363.2 QuorumWait=341.9 Mutex=1.2 CommitWait=1051.7
  batch=1 total=1742.8us LHandler=76.2 LPersist=489.6 AENet=154.4 FHandler=33.4 ReplNet=339.6 StorageIO=331.8 QuorumWait=305.1 Mutex=1.3 CommitWait=1018.5
  batch=1 total=1740.0us LHandler=75.2 LPersist=475.1 AENet=230.2 FHandler=6.0 ReplNet=284.3 StorageIO=321.6 QuorumWait=332.2 Mutex=1.7 CommitWait=1028.6
  batch=1 total=1424.6us LHandler=70.9 LPersist=477.8 AENet=70.6 FHandler=3.5 ReplNet=201.8 StorageIO=303.6 QuorumWait=261.1 Mutex=1.4 CommitWait=709.2
  batch=1 total=1730.6us LHandler=75.6 LPersist=473.5 AENet=258.5 FHandler=6.0 ReplNet=326.9 StorageIO=368.7 QuorumWait=208.9 Mutex=1.3 CommitWait=1050.5
  batch=1 total=1740.6us LHandler=76.7 LPersist=475.2 AENet=155.3 FHandler=5.9 ReplNet=308.2 StorageIO=319.1 QuorumWait=386.3 Mutex=1.6 CommitWait=1041.1
  batch=1 total=1741.2us LHandler=74.4 LPersist=477.6 AENet=231.8 FHandler=6.0 ReplNet=292.3 StorageIO=340.3 QuorumWait=303.5 Mutex=1.4 CommitWait=1039.1
  batch=1 total=1723.3us LHandler=74.7 LPersist=502.3 AENet=143.8 FHandler=6.0 ReplNet=338.8 StorageIO=336.9 QuorumWait=284.1 Mutex=1.5 CommitWait=973.7
  batch=1 total=1670.0us LHandler=72.7 LPersist=450.6 AENet=151.8 FHandler=6.0 ReplNet=332.3 StorageIO=382.1 QuorumWait=238.2 Mutex=1.2 CommitWait=990.3
  batch=1 total=1703.7us LHandler=73.2 LPersist=446.9 AENet=142.7 FHandler=5.9 ReplNet=292.9 StorageIO=327.3 QuorumWait=403.5 Mutex=1.1 CommitWait=1057.5
  batch=1 total=1744.1us LHandler=73.2 LPersist=483.2 AENet=261.6 FHandler=6.0 ReplNet=313.7 StorageIO=341.0 QuorumWait=252.7 Mutex=1.4 CommitWait=1028.6
  batch=1 total=1812.9us LHandler=75.1 LPersist=584.6 AENet=143.6 FHandler=5.9 ReplNet=314.5 StorageIO=344.1 QuorumWait=300.6 Mutex=1.6 CommitWait=976.8
  batch=1 total=1791.9us LHandler=72.4 LPersist=542.5 AENet=218.0 FHandler=5.9 ReplNet=330.1 StorageIO=334.6 QuorumWait=275.9 Mutex=1.3 CommitWait=1041.7
  batch=1 total=1877.0us LHandler=74.8 LPersist=578.8 AENet=179.1 FHandler=5.9 ReplNet=330.1 StorageIO=385.7 QuorumWait=283.4 Mutex=1.5 CommitWait=1052.5
  batch=1 total=1952.6us LHandler=71.8 LPersist=556.7 AENet=209.4 FHandler=5.9 ReplNet=350.8 StorageIO=354.7 QuorumWait=390.0 Mutex=1.1 CommitWait=1195.8
  batch=1 total=1910.0us LHandler=74.7 LPersist=574.9 AENet=261.9 FHandler=6.0 ReplNet=314.8 StorageIO=322.1 QuorumWait=342.0 Mutex=1.4 CommitWait=1103.1
  batch=1 total=2029.0us LHandler=93.0 LPersist=478.9 AENet=247.1 FHandler=5.9 ReplNet=327.0 StorageIO=338.4 QuorumWait=523.4 Mutex=17.6 CommitWait=1310.9
  batch=1 total=1793.6us LHandler=75.4 LPersist=579.9 AENet=209.6 FHandler=5.9 ReplNet=347.7 StorageIO=368.2 QuorumWait=171.8 Mutex=2.0 CommitWait=968.8
  batch=1 total=1776.1us LHandler=73.7 LPersist=552.2 AENet=195.9 FHandler=20.9 ReplNet=288.6 StorageIO=309.7 QuorumWait=299.1 Mutex=1.2 CommitWait=994.1
  batch=1 total=1855.9us LHandler=70.2 LPersist=564.6 AENet=128.7 FHandler=3.6 ReplNet=235.8 StorageIO=343.6 QuorumWait=495.8 Mutex=1.3 CommitWait=1085.6
  batch=1 total=1749.7us LHandler=76.0 LPersist=491.1 AENet=185.6 FHandler=19.6 ReplNet=272.5 StorageIO=303.3 QuorumWait=386.8 Mutex=1.5 CommitWait=1035.7
  batch=1 total=1756.2us LHandler=72.6 LPersist=486.0 AENet=269.6 FHandler=6.0 ReplNet=304.6 StorageIO=321.9 QuorumWait=282.8 Mutex=1.5 CommitWait=1052.2
  batch=1 total=1695.3us LHandler=76.4 LPersist=474.5 AENet=287.2 FHandler=6.0 ReplNet=285.7 StorageIO=338.3 QuorumWait=214.3 Mutex=1.6 CommitWait=980.9
  batch=1 total=1802.8us LHandler=73.9 LPersist=583.7 AENet=203.7 FHandler=12.4 ReplNet=304.5 StorageIO=331.2 QuorumWait=257.1 Mutex=1.4 CommitWait=973.6
  batch=1 total=1796.8us LHandler=72.9 LPersist=548.2 AENet=239.3 FHandler=6.0 ReplNet=340.8 StorageIO=327.3 QuorumWait=250.8 Mutex=1.1 CommitWait=1049.8
  batch=1 total=1975.2us LHandler=76.3 LPersist=649.1 AENet=192.4 FHandler=5.9 ReplNet=365.5 StorageIO=343.2 QuorumWait=330.0 Mutex=1.5 CommitWait=1103.8
  batch=1 total=2025.0us LHandler=74.3 LPersist=496.3 AENet=269.9 FHandler=6.3 ReplNet=382.2 StorageIO=338.2 QuorumWait=442.7 Mutex=1.7 CommitWait=1307.5
  batch=1 total=1884.8us LHandler=74.8 LPersist=590.4 AENet=211.8 FHandler=5.9 ReplNet=358.4 StorageIO=325.8 QuorumWait=278.1 Mutex=1.3 CommitWait=1044.0
  batch=1 total=1941.4us LHandler=71.7 LPersist=457.1 AENet=237.3 FHandler=5.9 ReplNet=350.0 StorageIO=365.9 QuorumWait=423.4 Mutex=1.4 CommitWait=1269.2
  batch=1 total=1763.8us LHandler=71.2 LPersist=551.1 AENet=201.7 FHandler=5.9 ReplNet=273.2 StorageIO=330.2 QuorumWait=299.3 Mutex=1.2 CommitWait=1001.5
  batch=1 total=1970.4us LHandler=73.0 LPersist=442.2 AENet=213.3 FHandler=33.4 ReplNet=283.6 StorageIO=347.3 QuorumWait=564.6 Mutex=1.2 CommitWait=1150.6
  batch=1 total=1875.9us LHandler=70.7 LPersist=588.9 AENet=202.9 FHandler=6.0 ReplNet=320.1 StorageIO=352.6 QuorumWait=299.9 Mutex=1.6 CommitWait=1048.7
  batch=1 total=1715.8us LHandler=76.2 LPersist=460.7 AENet=263.3 FHandler=6.0 ReplNet=286.0 StorageIO=310.8 QuorumWait=301.4 Mutex=1.6 CommitWait=1032.7
  batch=1 total=1916.0us LHandler=75.3 LPersist=625.0 AENet=266.6 FHandler=5.8 ReplNet=324.7 StorageIO=363.1 QuorumWait=221.7 Mutex=1.5 CommitWait=1034.0
  batch=1 total=1846.2us LHandler=72.3 LPersist=573.5 AENet=147.7 FHandler=6.1 ReplNet=325.4 StorageIO=336.7 QuorumWait=368.2 Mutex=1.2 CommitWait=1057.0
  batch=1 total=2113.4us LHandler=73.9 LPersist=563.7 AENet=229.0 FHandler=6.0 ReplNet=377.2 StorageIO=376.3 QuorumWait=472.3 Mutex=1.7 CommitWait=1294.5
  batch=1 total=1910.2us LHandler=74.9 LPersist=570.7 AENet=259.1 FHandler=6.0 ReplNet=330.6 StorageIO=345.8 QuorumWait=309.0 Mutex=1.7 CommitWait=1106.3
  batch=1 total=1711.5us LHandler=75.1 LPersist=491.3 AENet=201.4 FHandler=6.2 ReplNet=361.0 StorageIO=335.2 QuorumWait=227.5 Mutex=1.3 CommitWait=999.1
  batch=1 total=1864.4us LHandler=75.6 LPersist=594.2 AENet=217.9 FHandler=5.9 ReplNet=358.5 StorageIO=340.2 QuorumWait=259.6 Mutex=1.5 CommitWait=1046.6
  batch=1 total=1848.7us LHandler=71.9 LPersist=571.4 AENet=241.8 FHandler=5.9 ReplNet=268.3 StorageIO=303.4 QuorumWait=371.3 Mutex=1.3 CommitWait=1044.0
  batch=1 total=1743.0us LHandler=76.5 LPersist=486.4 AENet=197.6 FHandler=5.9 ReplNet=376.5 StorageIO=340.1 QuorumWait=247.7 Mutex=3.7 CommitWait=1037.9
  batch=1 total=1914.4us LHandler=71.8 LPersist=566.4 AENet=239.1 FHandler=6.0 ReplNet=316.6 StorageIO=298.6 QuorumWait=401.1 Mutex=1.7 CommitWait=1126.5
  batch=1 total=1858.3us LHandler=73.9 LPersist=571.5 AENet=200.0 FHandler=6.0 ReplNet=385.6 StorageIO=317.3 QuorumWait=272.7 Mutex=1.4 CommitWait=1045.2
  batch=1 total=1983.6us LHandler=71.0 LPersist=460.5 AENet=239.0 FHandler=5.9 ReplNet=382.9 StorageIO=332.3 QuorumWait=478.3 Mutex=1.4 CommitWait=1322.2
  batch=1 total=1938.5us LHandler=75.8 LPersist=605.5 AENet=187.9 FHandler=4.5 ReplNet=387.9 StorageIO=384.8 QuorumWait=278.1 Mutex=1.3 CommitWait=1106.2
  batch=1 total=1918.5us LHandler=72.2 LPersist=578.3 AENet=283.6 FHandler=6.0 ReplNet=323.5 StorageIO=350.7 QuorumWait=292.4 Mutex=1.8 CommitWait=1123.2
  batch=1 total=1827.1us LHandler=78.0 LPersist=571.6 AENet=183.2 FHandler=6.0 ReplNet=362.4 StorageIO=342.6 QuorumWait=269.7 Mutex=1.3 CommitWait=1027.8
  batch=1 total=1987.5us LHandler=72.9 LPersist=474.5 AENet=260.2 FHandler=6.0 ReplNet=318.4 StorageIO=358.3 QuorumWait=482.0 Mutex=1.7 CommitWait=1275.3
  batch=1 total=1798.9us LHandler=76.9 LPersist=568.3 AENet=224.3 FHandler=5.9 ReplNet=325.5 StorageIO=366.4 QuorumWait=195.3 Mutex=1.6 CommitWait=962.9
  batch=1 total=1712.8us LHandler=72.5 LPersist=465.3 AENet=150.0 FHandler=6.0 ReplNet=276.6 StorageIO=336.5 QuorumWait=395.0 Mutex=1.2 CommitWait=1038.8
  batch=1 total=1926.7us LHandler=76.4 LPersist=577.2 AENet=202.4 FHandler=6.0 ReplNet=332.0 StorageIO=382.1 QuorumWait=335.8 Mutex=1.5 CommitWait=1109.0
  batch=1 total=1940.9us LHandler=74.9 LPersist=589.2 AENet=233.2 FHandler=6.0 ReplNet=322.5 StorageIO=369.0 QuorumWait=331.8 Mutex=1.3 CommitWait=1110.4
  batch=1 total=1892.5us LHandler=77.4 LPersist=607.5 AENet=197.8 FHandler=6.0 ReplNet=283.3 StorageIO=356.3 QuorumWait=349.6 Mutex=1.4 CommitWait=1048.9
  batch=1 total=1691.6us LHandler=72.4 LPersist=499.6 AENet=199.2 FHandler=6.0 ReplNet=284.7 StorageIO=318.3 QuorumWait=275.8 Mutex=1.5 CommitWait=938.2
  batch=1 total=1766.8us LHandler=72.0 LPersist=510.3 AENet=271.7 FHandler=6.4 ReplNet=307.0 StorageIO=317.4 QuorumWait=268.3 Mutex=1.3 CommitWait=1049.2
  batch=1 total=1906.0us LHandler=71.2 LPersist=578.8 AENet=248.6 FHandler=5.9 ReplNet=251.2 StorageIO=339.0 QuorumWait=397.3 Mutex=1.6 CommitWait=1097.1
  batch=1 total=1778.9us LHandler=74.0 LPersist=522.6 AENet=260.5 FHandler=6.0 ReplNet=288.4 StorageIO=369.8 QuorumWait=244.9 Mutex=1.5 CommitWait=1022.6
  batch=1 total=1694.4us LHandler=71.7 LPersist=482.7 AENet=193.3 FHandler=6.0 ReplNet=240.7 StorageIO=341.8 QuorumWait=345.7 Mutex=1.5 CommitWait=988.3
  batch=1 total=1797.0us LHandler=76.4 LPersist=570.5 AENet=211.6 FHandler=6.0 ReplNet=280.2 StorageIO=344.2 QuorumWait=269.8 Mutex=1.5 CommitWait=981.3
  batch=1 total=1763.0us LHandler=70.4 LPersist=506.7 AENet=242.6 FHandler=6.1 ReplNet=291.8 StorageIO=424.1 QuorumWait=209.8 Mutex=1.2 CommitWait=1060.1
  batch=1 total=1778.7us LHandler=76.4 LPersist=508.1 AENet=206.4 FHandler=4.4 ReplNet=297.2 StorageIO=318.0 QuorumWait=352.7 Mutex=1.5 CommitWait=1035.3
  batch=1 total=1940.8us LHandler=75.9 LPersist=583.0 AENet=258.5 FHandler=5.9 ReplNet=325.7 StorageIO=315.3 QuorumWait=362.1 Mutex=1.3 CommitWait=1129.2
  batch=1 total=1811.7us LHandler=75.7 LPersist=571.5 AENet=189.6 FHandler=32.8 ReplNet=340.7 StorageIO=374.6 QuorumWait=188.7 Mutex=1.2 CommitWait=991.7
  batch=1 total=1759.8us LHandler=69.4 LPersist=546.8 AENet=204.3 FHandler=38.2 ReplNet=385.9 StorageIO=334.3 QuorumWait=147.7 Mutex=1.2 CommitWait=998.3
  batch=1 total=1759.6us LHandler=73.3 LPersist=501.4 AENet=162.9 FHandler=3.9 ReplNet=313.6 StorageIO=358.2 QuorumWait=332.8 Mutex=1.2 CommitWait=1058.7
  batch=1 total=1801.3us LHandler=76.1 LPersist=536.8 AENet=67.5 FHandler=10.9 ReplNet=370.8 StorageIO=426.2 QuorumWait=294.0 Mutex=1.5 CommitWait=1040.8
  batch=1 total=1922.1us LHandler=77.3 LPersist=582.1 AENet=270.5 FHandler=5.9 ReplNet=332.7 StorageIO=340.3 QuorumWait=299.0 Mutex=1.7 CommitWait=1110.5
  batch=1 total=1854.2us LHandler=72.3 LPersist=584.6 AENet=202.8 FHandler=6.0 ReplNet=323.5 StorageIO=339.6 QuorumWait=312.2 Mutex=1.4 CommitWait=1041.9
  batch=1 total=1697.2us LHandler=77.0 LPersist=501.2 AENet=147.6 FHandler=6.0 ReplNet=329.4 StorageIO=302.2 QuorumWait=322.6 Mutex=1.6 CommitWait=965.7
  batch=1 total=2001.3us LHandler=72.0 LPersist=513.4 AENet=261.0 FHandler=5.9 ReplNet=398.5 StorageIO=366.9 QuorumWait=369.4 Mutex=1.6 CommitWait=1266.4
